"STATION","NAME","DATE","ACSH","PRCP","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-16","   40","0.43","91","58",,,,"    1",,,,"    1",,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-17","   90","0.00","80","60",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-18","   20","0.00","89","62",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-19","   50","0.00","89","61",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-20","   10","0.00","88","63",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-21","    0","0.00","90","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-22","    0","0.00","88","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-23","   10","0.00","89","64",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-24","   30","0.00","90","64",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-25","   10","0.00","86","63",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-26","   40","0.00","82","54",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-27","   80","0.00","95","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-28","    0","0.00","103","66",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-29","   20","0.00","101","70",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-06-30","   40","0.00","99","72",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-01","   60","0.21","94","61",,,,"    1",,,,"    1",,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-02","   90","0.22","75","60",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-03","   90","0.00","79","61",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-04","  100","0.00","79","64",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-05","  100","0.01","73","62",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-06","   90","0.01","82","61",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-07","   90","0.00","87","59",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-08","   60","0.14","90","62",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-09","   40","0.00","87","60",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-10","   30","0.00","88","58",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-11","   70","0.00","89","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-12","   70","0.05","85","66",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-13","   80","0.40","87","62",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-14","   70","0.20","84","63",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-15","   70","0.30","84","63",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-16","   10","0.00","93","66",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-17","    0","0.02","95","68",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-18","   80","0.31","86","62",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-19","   90","0.15","77","62",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-20","   50","0.00","85","62",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-21","   10","0.00","90","63",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-22","   30","0.00","94","63",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-23","   20","0.00","92","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-24","   40","0.00","91","66",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-25","   60","0.00","90","67",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-26","   30","0.00","90","64",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-27","   30","0.00","91","66",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-28","   30","0.00","91","62",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-29","   40","0.00","92","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-30","   40","0.00","96","67",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-07-31","   70","1.12","90","66",,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-01","   50","0.00","85","61",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-02","   20","0.00","89","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-03","   20","0.00","89","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-04","   40","0.00","89","63",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-05","   40","0.00","89","64",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-06","   20","0.00","90","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-07","   50","0.00","91","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-08","   40","0.00","93","66",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-09","   30","0.00","94","67",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-10","   70","0.13","90","63",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-11","   90","0.00","77","57",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-12","  100","0.03","88","65",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-13","   70","0.00","83","64",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-14","   30","0.00","91","62",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-15","   20","0.00","92","66",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-16","   90","0.98","89","61",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-17","  100","0.59","79","61",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-18","   60","0.00","81","62",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-19","   30","0.00","87","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-20","   20","0.00","88","65",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-21","   10","0.00","89","62",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-22","   10","0.00","91","66",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-23","   70","0.02","89","63",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-24","  100","0.08","76","63",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-25","   90","0.00","82","61",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-26","   60","0.00","86","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-27","   70","0.00","87","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-28","   90","0.00","88","61",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-29","  100","0.48","76","58",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-30","   90","0.30","70","58",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-08-31","   70","0.11","78","56",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-01","   80","0.00","80","54",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-02","   10","0.00","82","54",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-03","   20","0.00","85","60",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-04","   90","0.00","73","54",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-05","   20","0.00","78","50",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-06","   60","0.00","82","53",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-07","   10","0.00","89","56",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-08","    0","0.00","84","57",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-09","   10","0.00","79","54",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-10","    0","0.00","83","48",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-11","    0","0.00","85","48",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-12","    0","0.00","84","48",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-13","  100","0.00","78","49",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-14","  100","0.01","69","59",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-15","   10","0.00","92","59",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-16","    0","0.11","81","52",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-17","   10","0.01","71","47",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-18","    0","0.00","86","47",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-19","   20","0.00","92","52",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-20","   30","0.00","92","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-21","   70","0.10","88","58",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-22","   90","0.00","85","60",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-23","   80","0.31","83","56",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-24","   40","0.13","72","49",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-25","    0","0.00","73","44",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-26","    0","0.00","80","46",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-27","   10","0.00","81","47",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-28","    0","0.00","80","47",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-29","   40","0.00","77","46",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-09-30","   10","0.00","77","45",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-01","   50","0.00","89","48",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-02","   40","0.00","88","52",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-03","  100","0.00","62","47",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-04","  100","0.13","63","49",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-05","   20","0.52","74","49",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-06","    0","0.00","74","45",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-07","   50","0.00","82","53",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-08","   90","0.10","83","62",,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-09","   70","0.00","67","44",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-10","   30","0.00","69","41",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-11","   30","0.00","87","53",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-12","   50","0.00","84","58",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-13","    0","0.00","89","59",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-14","   30","0.00","89","60",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-15","   70","0.01","85","61",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-16","   40","0.00","65","44",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-17","   70","0.00","55","36",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-18","    0","0.00","72","32",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-19","    0","0.00","86","37",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-20","   70","0.00","78","45",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-21","   40","0.05","80","56",,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-22","    0","0.00","69","45",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-23","   90","0.00","76","44",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-24","  100","0.00","68","40",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-25","    0","0.00","80","41",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-26","    0","0.00","83","42",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-27","    0","0.00","66","39",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-28","   90","0.00","75","35",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-29","   20","0.00","85","40",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-30","    0","0.00","86","40",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-10-31","   70","0.00","80","48",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-01","  100","0.00","76","43",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-02","   70","0.40","62","44",,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-03","   20","0.00","57","41",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-04","   60","0.00","74","39",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-05","   70","0.00","65","41",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-06","  100","0.00","48","37",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-07","  100","0.00","46","35",,,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-08","  100","0.15","42","33",,"    1",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-09","   70","0.00","57","33",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-10","   60","0.00","54","32",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-11","    0","0.00","56","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-12","   80","0.00","72","31",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-13","  100","0.00","71","40",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-14","  100","1.57","65","50",,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-15","  100","0.00","52","41",,"    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-16","   30","0.00","63","41",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-17","   70","0.00","49","35",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-18","   60","0.00","47","35",,,,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-19","   50","0.00","60","31",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-20","    0","0.00","64","29",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-21","    0","0.00","70","32",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-22","   40","0.00","73","37",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-23","    0","0.00","63","34",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-24","   10","0.00","61","26",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-25","  100","0.00","68","41",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-26","  100","0.55","60","33",,,,,"    1",,,,,,,,,,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-27","  100","0.00","38","31",,,,,,,"    1",,,,,,,,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-28","    0","0.00","49","24",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-29","   80","0.00","43","27",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-11-30","  100","0.00","40","29",,"    1",,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-01","    0","0.00","56","30",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-02","   30","0.10","57","31",,,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-03","    0","0.00","45","25",,,,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-04","   70","0.00","64","28",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-05","    0","0.00","43","26",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-06","    0","0.00","53","20",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-07","   20","0.00","43","24",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-08","   60","0.00","52","25",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-09","   60","0.00","60","27",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-10","  100","0.00","54","26",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-11","  100","0.00","65","31",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-12","   20","0.00","53","26",,,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-13","    0","0.00","47","21",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-14","   40","0.00","54","20",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-15","  100","0.00","53","20",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-16","   80","0.00","69","29",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1968-12-17","   80","0.00","68","33",,,,,,,,,,,,,,,,,,,,,
